                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                0.44635,                0.37758,                0.85464,                 0.9939,                0.96793,                0.98474,                0.92615,                0.38963,                 0.2292,                0.82125,              0.0061885,              0.0061885,              0.0061885
                     79,                0.44502,                0.37786,                0.85427,                0.99579,                0.96726,                0.98451,                 0.9262,                0.38852,                0.22805,                 0.8205,               0.006139,               0.006139,               0.006139
                     80,                0.44577,                0.38003,                0.85368,                0.99581,                0.96795,                0.98467,                0.92618,                0.38814,                0.22658,                0.82073,              0.0060895,              0.0060895,              0.0060895
                     81,                0.44406,                0.37408,                0.85321,                0.99464,                0.96767,                0.98486,                0.92656,                0.38927,                0.22673,                  0.821,                0.00604,                0.00604,                0.00604
                     82,                0.44549,                0.37599,                0.85501,                0.99546,                0.96734,                0.98515,                0.92635,                 0.3887,                0.22611,                0.82124,              0.0059905,              0.0059905,              0.0059905
                     83,                0.44504,                0.37632,                0.85442,                0.99564,                 0.9673,                0.98525,                0.92728,                0.38803,                0.22599,                 0.8207,               0.005941,               0.005941,               0.005941
                     84,                0.44203,                0.37296,                0.85139,                0.99627,                0.96696,                0.98525,                0.92706,                0.39049,                0.22653,                 0.8212,              0.0058915,              0.0058915,              0.0058915
                     85,                0.44183,                0.37166,                0.85299,                 0.9964,                0.96726,                0.98513,                0.92853,                0.38586,                0.22483,                0.81988,               0.005842,               0.005842,               0.005842
                     86,                0.43978,                0.37252,                0.85196,                0.99606,                0.96723,                0.98523,                0.92885,                0.38246,                0.22379,                0.81879,              0.0057925,              0.0057925,              0.0057925
                     87,                0.43843,                0.36903,                0.85201,                0.99658,                0.96663,                0.98507,                0.92992,                0.38145,                0.22365,                0.81879,               0.005743,               0.005743,               0.005743
                     88,                0.43994,                0.37147,                0.85163,                0.99699,                0.96699,                0.98502,                0.93005,                0.38145,                 0.2227,                0.81891,              0.0056935,              0.0056935,              0.0056935
                     89,                0.43871,                0.36965,                0.85162,                0.99705,                0.96721,                0.98514,                0.92994,                0.38105,                0.22276,                0.81862,               0.005644,               0.005644,               0.005644
                     90,                0.43646,                0.36415,                0.85119,                0.99667,                0.96777,                0.98515,                0.93016,                0.38132,                0.22221,                0.81851,              0.0055945,              0.0055945,              0.0055945
                     91,                0.43676,                0.36735,                0.85045,                0.99676,                0.96769,                 0.9852,                0.92994,                 0.3806,                0.22098,                0.81816,               0.005545,               0.005545,               0.005545
                     92,                0.43543,                0.36117,                0.84946,                0.99652,                 0.9678,                0.98488,                0.93007,                0.37937,                0.22086,                0.81792,              0.0054955,              0.0054955,              0.0054955
