                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                0.33301,                0.26524,                0.78066,                 0.9404,                0.92851,                0.93104,                0.90944,                0.34594,                0.31778,                0.81493,              0.0033175,              0.0033175,              0.0033175
                    137,                0.33374,                0.26356,                 0.7811,                0.94033,                0.92864,                0.93106,                0.90956,                0.34583,                0.31772,                0.81496,               0.003268,               0.003268,               0.003268
                    138,                0.33131,                0.26234,                0.78042,                0.94063,                0.92865,                0.93111,                0.90966,                0.34581,                0.31791,                0.81502,              0.0032185,              0.0032185,              0.0032185
                    139,                0.33108,                0.26243,                 0.7812,                0.94055,                0.92867,                0.93102,                0.90967,                0.34577,                0.31814,                0.81512,               0.003169,               0.003169,               0.003169
                    140,                0.33209,                0.26317,                0.78057,                0.94083,                0.92836,                0.93095,                0.90981,                0.34562,                0.31799,                0.81516,              0.0031195,              0.0031195,              0.0031195
                    141,                 0.3283,                0.26076,                0.77911,                0.94085,                 0.9287,                0.93097,                0.90988,                 0.3455,                0.31793,                 0.8152,                0.00307,                0.00307,                0.00307
                    142,                 0.3277,                0.25892,                0.77971,                0.94078,                0.92881,                0.93094,                0.90999,                0.34532,                0.31753,                0.81512,              0.0030205,              0.0030205,              0.0030205
                    143,                 0.3288,                 0.2592,                 0.7799,                0.94114,                0.92868,                0.93094,                0.90996,                0.34537,                0.31723,                0.81516,               0.002971,               0.002971,               0.002971
                    144,                0.32803,                0.25684,                0.77933,                0.94121,                 0.9287,                0.93097,                0.91004,                0.34504,                0.31716,                 0.8152,              0.0029215,              0.0029215,              0.0029215
                    145,                0.32831,                0.25948,                0.77995,                0.94098,                0.92863,                0.93091,                0.91002,                0.34492,                0.31704,                0.81523,               0.002872,               0.002872,               0.002872
                    146,                0.32565,                0.25595,                0.77939,                0.94099,                0.92888,                0.93099,                 0.9102,                0.34482,                0.31685,                 0.8153,              0.0028225,              0.0028225,              0.0028225
                    147,                0.32736,                0.25789,                0.77942,                0.94183,                0.92886,                0.93098,                0.91022,                0.34468,                0.31681,                0.81532,               0.002773,               0.002773,               0.002773
                    148,                 0.3259,                0.25765,                0.77994,                0.94148,                0.92891,                0.93103,                0.91031,                0.34455,                0.31696,                0.81535,              0.0027235,              0.0027235,              0.0027235
                    149,                0.32526,                0.25471,                  0.779,                 0.9407,                0.92931,                0.93103,                0.91029,                0.34438,                 0.3169,                0.81541,               0.002674,               0.002674,               0.002674
                    150,                0.32442,                0.25352,                0.77993,                 0.9401,                0.92914,                0.93102,                0.91035,                0.34438,                0.31691,                0.81543,              0.0026245,              0.0026245,              0.0026245
                    151,                0.32338,                0.25304,                0.77916,                0.93968,                0.92928,                  0.931,                0.91031,                0.34438,                 0.3173,                0.81543,               0.002575,               0.002575,               0.002575
                    152,                0.32313,                 0.2524,                0.77954,                0.93998,                0.92926,                0.93106,                0.91033,                0.34432,                0.31719,                0.81544,              0.0025255,              0.0025255,              0.0025255
                    153,                0.32305,                0.25295,                0.77896,                0.94006,                0.92924,                0.93092,                0.91037,                0.34409,                0.31751,                0.81539,               0.002476,               0.002476,               0.002476
