                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    124,                0.22376,                0.18565,                0.78126,                0.99843,                 0.9977,                0.99496,                0.99406,                0.13644,                0.08973,                 0.7594,              0.0069558,              0.0069558,              0.0069558
                    125,                0.22319,                0.18548,                0.78072,                0.99853,                0.99763,                0.99496,                0.99405,                0.13653,                0.08951,                0.75943,               0.006931,               0.006931,               0.006931
                    126,                0.22287,                  0.186,                 0.7811,                0.99853,                0.99757,                0.99496,                0.99404,                0.13642,                0.08936,                0.75942,              0.0069063,              0.0069063,              0.0069063
                    127,                0.22276,                0.18484,                0.78105,                0.99839,                0.99762,                0.99496,                0.99404,                 0.1362,                0.08933,                0.75941,              0.0068815,              0.0068815,              0.0068815
                    128,                0.22286,                0.18563,                0.78127,                0.99838,                0.99764,                0.99496,                0.99405,                0.13604,                0.08934,                 0.7594,              0.0068568,              0.0068568,              0.0068568
                    129,                0.22291,                0.18385,                0.78118,                0.99824,                0.99781,                0.99496,                0.99405,                0.13586,                0.08939,                0.75936,               0.006832,               0.006832,               0.006832
                    130,                0.22201,                0.18432,                0.78081,                0.99827,                0.99777,                0.99496,                0.99406,                0.13561,                0.08944,                0.75933,              0.0068073,              0.0068073,              0.0068073
                    131,                0.22211,                 0.1845,                0.78104,                0.99838,                 0.9977,                0.99496,                0.99409,                0.13552,                0.08929,                0.75931,              0.0067825,              0.0067825,              0.0067825
                    132,                0.22119,                0.18432,                0.78081,                0.99837,                 0.9977,                0.99496,                 0.9941,                0.13518,                0.08923,                0.75928,              0.0067577,              0.0067577,              0.0067577
                    133,                0.22164,                0.18403,                0.78143,                0.99842,                0.99763,                0.99496,                 0.9941,                0.13501,                0.08911,                0.75926,               0.006733,               0.006733,               0.006733
                    134,                0.22191,                0.18441,                0.78077,                0.99838,                0.99768,                0.99496,                0.99411,                  0.135,                0.08901,                0.75925,              0.0067082,              0.0067082,              0.0067082
                    135,                0.22055,                0.18331,                  0.781,                0.99845,                0.99762,                0.99496,                0.99412,                0.13486,                0.08893,                0.75924,              0.0066835,              0.0066835,              0.0066835
                    136,                0.22057,                0.18433,                 0.7809,                 0.9985,                 0.9975,                0.99496,                0.99412,                0.13507,                0.08922,                0.75926,              0.0066587,              0.0066587,              0.0066587
                    137,                0.22175,                0.18429,                0.78135,                0.99852,                0.99749,                0.99496,                0.99412,                 0.1351,                0.08933,                0.75925,               0.006634,               0.006634,               0.006634
                    138,                0.22081,                0.18338,                 0.7808,                0.99844,                0.99753,                0.99496,                0.99412,                0.13506,                0.08946,                0.75925,              0.0066092,              0.0066092,              0.0066092
                    139,                 0.2209,                0.18277,                0.78074,                0.99847,                 0.9975,                0.99496,                0.99413,                0.13523,                0.08952,                0.75926,              0.0065845,              0.0065845,              0.0065845
                    140,                0.22109,                0.18392,                0.78059,                0.99849,                0.99747,                0.99496,                0.99414,                0.13482,                0.08923,                0.75923,              0.0065598,              0.0065598,              0.0065598
                    141,                0.22126,                0.18251,                0.78059,                0.99854,                0.99742,                0.99496,                0.99415,                0.13461,                0.08908,                0.75921,               0.006535,               0.006535,               0.006535
                    142,                0.22062,                0.18377,                0.78102,                0.99858,                0.99737,                0.99496,                0.99415,                0.13459,                  0.089,                 0.7592,              0.0065102,              0.0065102,              0.0065102
                    143,                0.22013,                0.18376,                0.78069,                0.99855,                0.99742,                0.99496,                0.99414,                0.13463,                0.08893,                0.75918,              0.0064855,              0.0064855,              0.0064855
                    144,                 0.2195,                0.18269,                0.78062,                0.99859,                0.99742,                0.99496,                0.99412,                 0.1344,                0.08871,                0.75916,              0.0064608,              0.0064608,              0.0064608
                    145,                0.21965,                0.18275,                0.78102,                0.99857,                0.99746,                0.99496,                0.99413,                0.13389,                0.08857,                0.75911,               0.006436,               0.006436,               0.006436
                    146,                0.21864,                0.18153,                0.78054,                0.99848,                 0.9975,                0.99496,                0.99413,                0.13351,                0.08846,                0.75907,              0.0064112,              0.0064112,              0.0064112
                    147,                0.21858,                0.18166,                0.78091,                0.99858,                0.99739,                0.99496,                0.99415,                0.13329,                0.08842,                0.75906,              0.0063865,              0.0063865,              0.0063865
                    148,                0.21829,                0.18114,                0.78011,                 0.9986,                0.99747,                0.99496,                0.99415,                0.13299,                0.08812,                0.75902,              0.0063618,              0.0063618,              0.0063618
