                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                0.41302,                0.29487,                 0.7983,                0.99446,                0.99385,                0.99494,                0.94072,                0.37165,                0.18123,                0.78078,              0.0072775,              0.0072775,              0.0072775
                    112,                  0.413,                0.29688,                0.79702,                0.99464,                0.99356,                0.99494,                0.94062,                 0.3711,                0.18115,                0.78071,              0.0072527,              0.0072527,              0.0072527
                    113,                0.41312,                0.29451,                0.79788,                0.99502,                0.99342,                0.99494,                0.94083,                0.37069,                0.18086,                0.78065,               0.007228,               0.007228,               0.007228
                    114,                0.41078,                0.29358,                0.79772,                0.99505,                0.99385,                0.99494,                0.94066,                0.36983,                0.18074,                0.78053,              0.0072033,              0.0072033,              0.0072033
                    115,                0.41145,                0.29234,                 0.7966,                0.99485,                0.99411,                0.99494,                0.94091,                0.36955,                0.18054,                 0.7805,              0.0071785,              0.0071785,              0.0071785
                    116,                0.41042,                0.29236,                0.79779,                0.99501,                0.99345,                0.99494,                0.94079,                 0.3693,                0.18035,                0.78047,              0.0071538,              0.0071538,              0.0071538
                    117,                 0.4096,                0.29377,                0.79756,                0.99533,                0.99316,                0.99494,                0.94064,                0.36894,                 0.1803,                0.78041,               0.007129,               0.007129,               0.007129
                    118,                0.40888,                0.29176,                 0.7967,                0.99506,                0.99287,                0.99494,                0.94082,                 0.3685,                0.18021,                0.78034,              0.0071042,              0.0071042,              0.0071042
                    119,                 0.4076,                0.28872,                0.79645,                 0.9946,                0.99246,                0.99494,                0.94076,                 0.3682,                0.18022,                0.78028,              0.0070795,              0.0070795,              0.0070795
                    120,                0.40807,                0.28971,                0.79694,                0.99454,                0.99216,                0.99493,                0.94097,                0.36778,                0.18007,                0.78021,              0.0070547,              0.0070547,              0.0070547
                    121,                 0.4064,                0.29021,                0.79632,                0.99517,                0.99098,                0.99493,                0.94111,                0.36744,                0.17994,                0.78017,                0.00703,                0.00703,                0.00703
                    122,                0.40621,                0.28788,                  0.797,                0.99474,                0.99104,                0.99493,                0.94125,                0.36694,                0.18002,                0.78009,              0.0070053,              0.0070053,              0.0070053
                    123,                0.40496,                0.28814,                0.79679,                0.99594,                0.98944,                0.99492,                0.94123,                0.36634,                0.17997,                0.78002,              0.0069805,              0.0069805,              0.0069805
                    124,                0.40654,                0.28842,                0.79623,                 0.9955,                0.98951,                0.99492,                 0.9413,                 0.3663,                0.18024,                0.78003,              0.0069558,              0.0069558,              0.0069558
                    125,                0.40341,                 0.2898,                0.79616,                0.99499,                0.98968,                0.99492,                 0.9413,                0.36606,                0.18051,                0.77999,               0.006931,               0.006931,               0.006931
                    126,                0.40455,                0.28821,                0.79669,                0.99468,                0.98964,                0.99491,                0.94144,                0.36591,                 0.1808,                0.77995,              0.0069063,              0.0069063,              0.0069063
                    127,                0.40568,                0.28738,                0.79658,                0.99442,                0.98949,                0.99491,                0.94155,                0.36542,                0.18091,                0.77987,              0.0068815,              0.0068815,              0.0068815
                    128,                0.40498,                0.28767,                0.79579,                0.99441,                0.98895,                 0.9949,                 0.9414,                0.36545,                0.18122,                0.77984,              0.0068568,              0.0068568,              0.0068568
                    129,                0.40399,                0.28685,                0.79607,                0.99368,                0.98911,                0.99491,                0.94131,                0.36535,                0.18132,                0.77979,               0.006832,               0.006832,               0.006832
                    130,                0.40346,                  0.286,                0.79645,                0.99307,                0.98896,                0.99491,                0.94136,                0.36456,                0.18127,                0.77969,              0.0068073,              0.0068073,              0.0068073
                    131,                0.40192,                0.28495,                0.79621,                0.99477,                0.98721,                 0.9949,                0.94161,                0.36424,                0.18137,                0.77967,              0.0067825,              0.0067825,              0.0067825
                    132,                0.40255,                0.28507,                0.79751,                0.98923,                 0.9914,                 0.9949,                  0.942,                0.36358,                0.18133,                 0.7796,              0.0067577,              0.0067577,              0.0067577
